customer_name,customer_gender,loyalty_card_number,latitude,longitude,degree,customer_id
Gina Mitchell,0,0,38.7605130686701,-9.16735288679165,0,33417
David Winston,1,0,38.759987448591886,-9.163212378328716,0,15308
William Aponte,1,1,38.77350560662993,-9.138119531997065,1,13149
Michael Miller,1,0,38.7420053268058,-9.08613314040388,0,32276
Kevin Lybarger,1,1,38.74219576167262,-9.179795376950816,0,22809
Delores Ware,0,1,38.76047037377882,-9.12800489772568,0,28933
Valerie Philbrick,0,1,38.7367219941912,-9.186154890699068,3,4309
Jeff Stern,1,0,38.74756197657578,-9.17391858086047,0,38389
Dean Nguyen,1,1,38.73778823493628,-9.162816162552492,0,10884
Howard Haller,1,1,38.78348503399078,-9.126492344304772,1,11875
Gary Foster,1,1,38.76195921728765,-9.18782209874794,0,17984
Albert Booth,1,1,38.766546628504045,-9.084519021421718,3,2662
Jill Walker,0,1,38.74493190510695,-9.121524212576118,0,20343
Deborah Briggeman,0,0,38.747441155763134,-9.172093834682135,0,43906
John Knight,1,1,38.74811144844711,-9.172907335811969,2,25112
Jeffery Mitchell,1,1,38.72953181002705,-9.21296140886224,0,4398
Joshua Carino,1,1,38.72294465593617,-9.185100745961364,0,20720
Virginia Johnson,0,1,38.76029069314311,-9.191248281041153,3,6381
Michael Wilson,1,0,38.74416712062812,-9.17909513562796,0,25711
Billy Welsh,1,1,38.72286895763659,-9.139592987761503,3,5994
Erwin Lawton,1,0,38.723946866313504,-9.131171284202148,0,40410
Eugene Schaper,1,1,38.775838967212565,-9.18307525516582,0,21449
Troy Smith,1,1,38.71644210237501,-9.166598113946677,0,12479
Cathi Chowenhill,0,0,38.78228522684069,-9.135789907312304,0,48443
Joseph Peterson,1,1,38.77671253362723,-9.093083363266082,0,15247
Clifford Jennings,1,1,38.746335412263846,-9.167479875863275,0,22663
Katharine Ramirez,0,1,38.7359674123197,-9.196429425504707,0,14220
Lillie Dumire,0,1,38.73239095064379,-9.19660132894939,3,4997
Darrell Tuggle,1,1,38.771646417152,-9.178912031830713,0,21196
Anthony Simpson,1,1,38.76362548288912,-9.165762144503503,0,7616
Evelia Evans,0,0,38.736074538954576,-9.150126347824877,0,29694
William Loiseau,1,1,38.76330245215132,-9.1949642654011,0,17969
Rachael Huisenga,0,0,38.71170737845864,-9.20650163964162,0,11404
Catherine Nottingham,0,0,38.71640608279053,-9.139631938541228,0,39417
Steve Chalmers,1,1,38.76100020428254,-9.083658130933411,0,27945
Lisabeth Rios,0,1,38.71474781301937,-9.121134060205003,0,16400
Abigail Gilpin,0,1,38.76457441200652,-9.094634301882532,3,13981
Richard Fulton,1,1,38.747571889446974,-9.17345603529272,2,19442
Wayne Carper,1,0,38.7373695205434,-9.15598185197928,0,38278
Kayla Delatorre,0,0,38.76024105806186,-9.096333625799785,0,43616
Christopher Hicks,1,0,38.77040953983209,-9.158571873398554,0,40500
Jean Brown,0,1,38.747812172781785,-9.173160496710327,3,18142
Albert Rucker,1,0,38.78133311349959,-9.20615508587708,0,31081
Cherrie Chavez,0,1,38.72818200783574,-9.172052688271943,0,19761
Thomas Purinton,1,1,38.725354828863566,-9.13715849103043,0,16280
Christopher Pitts,1,0,38.73613802134881,-9.150639294138289,0,44020
Denise Whitehead,0,0,38.72026400377436,-9.170208822796388,0,34251
Kathleen Mumbower,0,0,38.75147497557477,-9.158258713331954,0,32596
Alejandro Gardner,1,0,38.76289986348765,-9.09633721210629,0,44524
Barbara Rodriguez,0,1,38.75153936969643,-9.169908674879578,0,24662
Clara Thompson,0,1,38.73774216593682,-9.173740292652363,0,26227
Mark Ponds,1,0,38.7197294267168,-9.15221032491905,0,39716
Alexandra Mota,0,1,38.73002827360233,-9.148388877138627,0,28546
Kathleen Burton,0,0,38.745574044650176,-9.132279895155609,0,24965
Quinn Griswell,1,1,38.76817655033935,-9.150301264187815,1,10173
Erin Mcalister,0,1,38.72448444608119,-9.135368432186826,2,2169
Jeannette Valdez,0,0,38.76526543261047,-9.098384040330211,0,40678
Deanna Theisen,0,0,38.74011453324105,-9.1338277409726,0,31628
John Verdino,1,1,38.77683073403456,-9.146284938138626,0,28590
Frank Shofner,1,0,38.73489071362334,-9.13560174336076,0,36338
Alexander Morales,1,0,38.74300269392792,-9.16979693520826,0,45849
Cindy Smith,0,1,38.7544760662209,-9.185612983150538,2,1059
Cheryl Smith,0,0,38.70933795911012,-9.18413331250654,0,33244
Donald Bostick,1,0,38.772523689757705,-9.211884092231465,0,47497
Mira Jennings,0,0,38.7192880189951,-9.138053334149424,0,39311
Angie Noblitt,0,1,38.748448354055306,-9.173922092719412,1,7328
Jefferey Kelley,1,0,38.72172213790144,-9.161569156961232,0,46847
Francisca Poe,0,0,38.75912626128058,-9.209695539738869,0,35852
Richard Cook,1,1,38.72118647670245,-9.17082557878243,0,34850
Donna Moody,0,1,38.77594316498697,-9.120174528402506,0,33888
James Yeater,1,1,38.76480783245441,-9.094696239961628,0,23130
Jennifer Roberts,0,1,38.76308094776507,-9.095541708912377,0,20637
Dustin Turner,1,1,38.72803728883103,-9.189433548701276,0,12714
Cynthia Mcelhenney,0,1,38.77277675259729,-9.137305209361022,0,7918
Marie Melton,0,0,38.77485268839294,-9.181690017675454,0,38992
Mary Valencia,0,1,38.73791024400003,-9.142707775938598,0,32231
Cindy Brown,0,0,38.740080947014825,-9.180073635213338,0,46209
Ronald Pitt,1,0,38.7295001069969,-9.12740831063555,0,49866
Marcella Carlisle,0,1,38.7154971765514,-9.146075765355366,2,164
John Greene,1,0,38.75961336639551,-9.167080093334176,0,39190
Timothy Dew,1,0,38.75034508922985,-9.159513120207556,0,49559
Robert Stewart,1,0,38.75963222662902,-9.16726461467758,0,26226
Teri Miller,0,0,38.73750734432081,-9.13827766544857,0,32252
Loretta Curry,0,1,38.76441129301333,-9.161692299011182,1,14652
Sherry Nelson,0,1,38.77759113264357,-9.187106950826642,0,36854
Donald Romeo,1,0,38.76799978657878,-9.16026277277254,0,42650
Julia Hamilton,0,1,38.73984607070851,-9.157791349464643,0,34704
Jessie Novak,1,0,38.71858074368223,-9.117662134056514,0,42040
Barry King,1,1,38.75131858388711,-9.181329010213672,0,21031
Clara Barrow,0,1,38.76296165302156,-9.164700748198438,2,13714
Adele Israels,0,0,38.7540674291645,-9.14694675711486,0,25645
Courtney Frantz,0,1,38.73735682706001,-9.149539421826772,1,2963
Roger Brown,1,1,38.73246662291153,-9.152118682291771,0,36201
Raymond Brinlee,1,1,38.78136220186414,-9.166251486413593,2,8965
Barbara Tran,0,0,38.77585400433365,-9.165470723284932,0,25609
Nathan Turner,1,1,38.7399715183267,-9.179114545535494,0,18610
Maria Cardero,0,0,38.77403746425496,-9.177373585837197,0,45301
Mary Rivera,0,1,38.73428679887252,-9.1508311878117,0,1143
Christopher Howard,1,1,38.77102294905613,-9.166203119326475,0,12058
Maria Urban,0,0,38.747779468366176,-9.183466421925385,0,39504
Jarvis Edward,1,0,38.71679069517291,-9.191653754368067,0,41569
Michael Mcclarty,1,1,38.71885182477736,-9.152158055679298,0,19698
Sylvia Whittaker,0,0,38.73714403851668,-9.19196084930996,0,41841
Robert Hannah,1,1,38.761752699530206,-9.176188059719122,0,29445
Jason Stpierre,1,0,38.764164009569065,-9.148056361783466,0,37860
Mark Noriega,1,1,38.78672351218699,-9.200151084015337,0,17000
Rochelle Farver,0,1,38.77356986118185,-9.147259636704852,0,4928
Derek Wilder,1,1,38.76578529998329,-9.13490646742971,1,13199
Fred Norris,1,1,38.76668365262596,-9.17638154231046,0,30709
Ruth Snoddy,0,1,38.76400050891935,-9.194268073096913,1,34
Deanna Zenz,0,1,38.749099227826974,-9.172991793877202,1,11257
Katrina Paetzold,0,0,38.75983280119012,-9.142465652650214,0,48040
Robert Raines,1,1,38.74233320481077,-9.14035052405456,0,5492
Regina Paterniti,0,0,38.74121748731889,-9.146553557287286,0,41321
Myrna Powell,0,1,38.77934761272852,-9.17888043355254,0,19848
Robert Bailey,1,0,38.76434216155385,-9.094783468328362,0,41253
Loretta Justis,0,1,38.71415172606364,-9.17890590808428,0,5540
Lisa Mcmurry,0,0,38.75402506435627,-9.163627221342946,0,48820
Mary Scott,0,1,38.7245107714339,-9.174646223102506,0,21731
Roxann Hains,0,1,38.719391037773576,-9.148696461962343,0,22152
Charmaine Ellis,0,1,38.76420954089676,-9.094730722504911,2,20919
Charlotte Kessler,0,1,38.77500526424068,-9.127686237926849,0,31082
Carol Singletary,0,1,38.74222200834054,-9.171168124837225,0,12322
Anna Curry,0,1,38.74219937552888,-9.16333686365866,0,22416
Matthew Kelly,1,1,38.74572734022352,-9.164380360443475,0,29387
David Higgins,1,1,38.760812604235184,-9.16763322459621,0,38185
Burton Payan,1,0,38.77313429512553,-9.194636182032484,0,40080
Ruby Casey,0,1,38.748898897879016,-9.173113156737449,1,7139
Lois Clinton,0,1,38.74915972097429,-9.172941215188477,0,24016
Estelle Lewis,0,0,38.77826996342342,-9.13325490348616,0,42966
Anna Cortez,0,1,38.77927172740579,-9.133130899034123,0,21810
John Cunningham,1,0,38.76143681950972,-9.128893485211146,0,31566
George Graves,1,0,38.70828329754246,-9.134990839454414,0,19939
Al Byrd,1,0,38.76080985301514,-9.201775968798533,0,29523
Julie Goodson,0,0,38.73608485684974,-9.149469587181278,0,33919
Billie Marinese,0,1,38.76357891894234,-9.09507551728715,3,17837
Richard Yoon,1,1,38.75156265920697,-9.17312509739127,0,20883
Mary Briscoe,0,1,38.763651267462905,-9.09540463059168,3,10317
Joel Davis,1,0,38.741344104910254,-9.155886097658,0,15763
Ena Baker,0,1,38.740291955315485,-9.139315757429817,0,9552
Ava Brown,0,1,38.763559803853525,-9.156913982551703,0,25030
Sara Gadsden,0,1,38.71421689805586,-9.15711957874714,0,18505
James Hernandez,1,1,38.76304042375472,-9.16516512181466,2,4875
Leona Greer,0,0,38.71769433977935,-9.121153625912005,0,46928
Dorothy Sims,0,1,38.78673359284807,-9.180769621408578,0,29497
Alta Jackson,0,1,38.76941447968791,-9.187348858618572,0,6899
Mabel Potter,0,0,38.75637881530778,-9.118270498795583,0,31126
Mable Wiley,0,1,38.77619552168871,-9.175070401643772,1,11300
Vicky Galicia,0,1,38.73070765023012,-9.188889668455538,3,1216
Michael Shuster,1,1,38.76619498922171,-9.20866500395595,0,24345
Susan Sweeney,0,0,38.759680125876976,-9.179111699315014,0,35576
Edna Blake,0,1,38.72312696982628,-9.159908842518009,0,28121
Charles Smith,1,1,38.74622568937543,-9.186222016477176,0,14718
Scott Greene,1,0,38.716616803907776,-9.11792073401422,0,43355
Edward Wilson,1,0,38.7389187408903,-9.083275964292122,0,43125
Eric Burlingham,1,1,38.77333850300933,-9.181651396590745,0,10516
Tammy Otsuka,0,0,38.740776763110425,-9.161232600909909,0,40667
Patricia Butera,0,1,38.73600217217873,-9.150629800079477,3,19171
Robert Wilson,1,1,38.77431857995919,-9.160289712320186,2,2218
Whitney Campbell,0,1,38.74764717560592,-9.173087839263886,0,24396
Scott Jackson,1,1,38.71196393294407,-9.124412470728254,0,36703
Larry Lawson,1,1,38.70835118069461,-9.165776944517209,3,18686
Pamela Brantley,0,0,38.73885121117791,-9.179341714316369,0,36005
Samuel Harman,1,0,38.75988734376395,-9.16667592764697,0,43072
Patricia Watson,0,0,38.73469705820701,-9.167638509424318,0,33217
Terrance Palomo,1,1,38.76006501889112,-9.165868866539965,0,23755
Jerome Lee,1,1,38.71869365388731,-9.132812382011156,0,19162
Christopher Mullan,1,0,38.780251875443554,-9.16935509893925,0,13104
Sara Hazel,0,1,38.72946992142658,-9.12609304480524,0,22025
Ronnie Lavoie,1,1,38.754174475542165,-9.231926184653956,2,8288
Blanche Valentine,0,0,38.753604050893934,-9.162357169432603,0,41925
Andrea Nordes,0,1,38.77463946244851,-9.153726697537328,0,28197
Anne Spencer,0,1,38.77443062153333,-9.170417064421514,0,26112
Manuel Maddox,1,0,38.74285144769281,-9.136105964748603,0,35188
Jeffery Cooke,1,0,38.71125797287272,-9.146791173567346,0,34078
George Sandoval,1,0,38.72619386757389,-9.124531984813894,0,45490
Audrey Hill,0,1,38.75438253995524,-9.12621750619816,0,7094
Kathleen Harris,0,0,38.76911882579242,-9.184300579140556,0,44065
Sandra Dorr,0,0,38.77170331308066,-9.15040790269382,0,14476
Amy Robinson,0,0,38.76262058219917,-9.165689854725446,0,28576
John Murray,1,1,38.75814511811495,-9.129885998411062,0,37342
Michael Williams,1,0,38.72488322365774,-9.190030349368124,0,46771
Stephen Pegues,1,0,38.71698255708454,-9.141309811175244,0,25392
Marguerite Moody,0,1,38.729095367276216,-9.174453526268392,0,23963
David Namdar,1,1,38.73690731704043,-9.151684792984634,0,30801
Aaron Mcnulty,1,1,38.77623700469696,-9.154320921483208,0,27095
Michael Eyer,1,1,38.763028244760655,-9.095915793843051,0,21140
Michael Sultzer,1,1,38.750014830518026,-9.144940333029195,0,20219
Kirk Rutledge,1,0,38.76318621350767,-9.094956060566936,0,41333
Larue Lange,0,0,38.73598600243808,-9.155677342158484,0,22246
Terry Payne,1,1,38.76257640684751,-9.12490481731355,3,855
Paul Puckett,1,1,38.71169671685546,-9.121247173123486,2,6045
Pia Rodriguez,0,0,38.74352946157259,-9.121773855359232,0,46977
Adela Neller,0,0,38.775947132694,-9.188014043411371,0,40298
Mavis Haslam,0,1,38.72245399530152,-9.152442049539488,1,2508
Stephanie Gatlin,0,0,38.73623457987199,-9.150707038897917,0,39981
Irma Miles,0,0,38.74518163413654,-9.176748846336668,0,41085
Dave Villarreal,1,1,38.73451066314829,-9.19244154323948,3,4614
Christopher Champion,1,1,38.77080558388709,-9.158049696713272,0,2525
Angelina Bell,0,1,38.74488429590829,-9.13131805034439,0,19762
Mark Crain,1,0,38.74909171955194,-9.146017840611504,0,48081
Elizabeth Davis,0,1,38.71327325074876,-9.146574329019066,3,2991
David Eckert,1,0,38.73576300936797,-9.179501603766573,0,44016
Jack Parker,1,0,38.74216413044815,-9.124092298913808,0,41979
Charles Moses,1,1,38.7822609384742,-9.13744518247982,2,8992
Lynn Hostetler,0,1,38.7484171292543,-9.130590560997788,0,22399
Michele Smith,0,1,38.74269790090871,-9.11688864896033,0,21717
Cheryl Kelly,0,0,38.72808804597605,-9.181930767517516,0,44114
Peter Brooks,1,1,38.76029967055389,-9.167497525162243,2,7344
Robert Morrison,1,1,38.76135974876169,-9.166551626398478,0,15179
Thomas Braswell,1,1,38.75966154990756,-9.16589439905905,0,21072
Eric Carroll,1,0,38.72983285605689,-9.140730667949224,0,47278
Genevieve Nicholson,0,0,38.75949883401847,-9.166524544001286,0,37396
Monte Pacitto,1,1,38.71101041464823,-9.165050305956456,1,713
Jenny Manfre,0,0,38.759802988975096,-9.16691008557732,0,34091
Joyce Emery,0,0,38.75757723321712,-9.15449578280859,0,25447
Betty Ward,0,1,38.78142394585535,-9.171139304190673,0,28199
Peggy Greene,0,1,38.76350742283426,-9.0957613043981,2,13884
Constance Schlenker,0,1,38.78350426227454,-9.167539023495022,0,27951
Robin Davis,0,0,38.75591812071929,-9.117583997704587,0,41993
Karla Hernandez,0,1,38.74243708588482,-9.123896179033292,0,29186
Max Scarlato,1,1,38.75905202071458,-9.16061886316458,0,39450
Althea Kicker,0,0,38.78334349059817,-9.130725774975591,0,34340
Christine Forman,0,1,38.7225095748168,-9.18267553604222,3,1879
Stella Yokley,0,1,38.7211593652591,-9.175873449526492,3,14661
Kurt Woodward,1,0,38.70751817026342,-9.138884826079844,0,34544
Richard Mathes,1,0,38.74817658276146,-9.172124128424208,0,33164
Miguel Mcgee,1,0,38.76476219912187,-9.094831185650929,0,28600
Amanda Foppiano,0,1,38.733665118977214,-9.130298768817426,2,77
Tony Askew,1,0,38.72055998983622,-9.170262829306724,0,44510
Chris Matsumoto,1,0,38.74726113991574,-9.17207746136495,0,41563
Vance Cabaniss,1,0,38.74924233151388,-9.158115352967318,0,40204
George Daniels,1,0,38.73821430711016,-9.202406074661042,0,22037
Dorothy Hirsch,0,1,38.8009325856939,-9.057613314691071,0,13215
Lucas Floyd,1,1,38.7786540499611,-9.195652143918249,3,369
Lorrine Haas,0,1,38.72329298095868,-9.168554151012197,0,4126
Elizabeth Farah,0,0,38.72465484051469,-9.199618168777285,0,20145
Marilyn Davis,0,0,38.759149756674304,-9.166052091201982,0,46385
Barry Scoggins,1,0,38.72456262103998,-9.12940826883643,0,35924
Anthony Mcgill,1,1,38.71363051856572,-9.19569653708768,0,15503
Lionel Smith,1,1,38.75294560412717,-9.125169748177107,0,23552
Felecia Dejong,0,0,38.7912731303846,-9.120312660276324,0,33847
Trent Kirkpatrick,1,0,38.73278103831318,-9.164016938129976,0,42305
Jess Finney,1,1,38.76576586610972,-9.15671977961681,1,1974
Randy Paige,1,0,38.70498524045103,-9.174743012596654,0,44706
Stephen Shephard,1,0,38.74961747439944,-9.14621074512524,0,25346
Harold Johnston,1,1,38.759340279210114,-9.165661873711215,1,25248
Karyn Johnson,0,0,38.75207251151288,-9.182639589039352,0,38613
Lydia Perry,0,0,38.73544723965273,-9.177135745900587,0,46151
Jason Rhodes,1,0,38.7455509626914,-9.140565992480528,0,37534
Chelsea Sharp,0,1,38.76162550762609,-9.13900762781889,0,15025
Donald Kirtland,1,0,38.73617510000317,-9.149799744946254,0,40007
Melissa Wilson,0,0,38.759655797892165,-9.166096328029507,0,44305
Johnnie Cheng,0,1,38.73903906328919,-9.186911106142828,2,3257
Nereida Velasquez,0,0,38.72528970894544,-9.15343976034764,0,35334
Rebecca Lamb,0,0,38.767984981500376,-9.187352330007352,0,49572
Danny Washington,1,0,38.73581735442431,-9.150709101793954,0,41983
Jack Drawdy,1,1,38.74339502717972,-9.178304759712196,0,20929
Derrick Tagg,1,1,38.76292242050748,-9.157756996689074,0,24596
Donald Barnett,1,0,38.76841793436115,-9.130968289086264,0,32924
Agustin Naquin,1,0,38.7244484042776,-9.1547297006636,0,22998
Darren Thompson,1,1,38.73904325669347,-9.188539588372118,0,28193
Oscar Blash,1,0,38.78689824495875,-9.16126615997724,0,49968
Gregory Freer,1,0,38.76444442178082,-9.096242062866535,0,26538
Milagros Bracy,0,0,38.76888330322687,-9.12267573696788,0,24931
Lillian Stapleton,0,1,38.736445890252384,-9.150181659257584,0,27345
Daryl Rodriguez,1,1,38.76217228347296,-9.164575889251044,0,36955
Jessie Hudson,1,1,38.72667370197719,-9.18081009238253,0,19564
Wilfredo Ruggiero,1,1,38.77393902712363,-9.129851705212552,0,19596
William Hodge,1,1,38.776128917657466,-9.140812620067868,0,24369
Harold Jones,1,1,38.73170003399712,-9.13588260518624,0,9816
Herbert Cooper,1,1,38.77639670946312,-9.174510998783026,0,29040
Leroy Baker,1,0,38.73491588898323,-9.18961321755362,0,36823
Devin Gaarder,1,0,38.7438113720005,-9.176940325140167,0,36180
Leona Pardini,0,0,38.71782221389914,-9.165285358416678,0,15674
Mary Fennell,0,1,38.74857732821125,-9.174025441864163,1,818
Daniel Cayo,1,1,38.736196938174416,-9.149507997149607,1,18885
Linda Davis,0,1,38.738395965119096,-9.076792433799554,0,25880
John Caldwell,1,0,38.760857361804256,-9.166155174225976,0,26963
Ernie Franks,1,0,38.735522694688,-9.139038510614686,0,42340
Rosa Wray,0,0,38.7520166129344,-9.180232624752067,0,31041
Debbie Milligan,0,1,38.75463319890707,-9.133630265859177,0,35942
Rosemary Kearsley,0,1,38.78552554647435,-9.14244261283663,0,9343
Eric Goodman,1,1,38.77704272821094,-9.126978563142067,2,4872
Richard Mcmillan,1,0,38.757879134648405,-9.198755918314824,0,46494
Gregory Hamilton,1,0,38.748949730090686,-9.173642882950602,0,45456
Helen Yanez,0,0,38.77946623968766,-9.176828440537474,0,43149
Jeremy Boniello,1,1,38.7811026951154,-9.150482411492536,3,14199
Andrea Muniz,0,0,38.78615480634256,-9.154337553880753,0,25680
Nell Seymour,0,0,38.76569416254826,-9.121056070302409,0,45156
Russell Sanders,1,0,38.73210770442825,-9.18278623132833,0,34085
Gary Wheeler,1,0,38.77157114141784,-9.180737636859838,0,13812
Christy Beard,0,0,38.72776856782808,-9.143740375435836,0,29537
Michael Thompson,1,0,38.77803725814404,-9.191007057683692,0,46611
Ann Crampton,0,1,38.767886785325295,-9.1828316147133,0,18564
Bobby Thomas,1,1,38.78545755938614,-9.140913875964396,0,35244
Ray Lucey,1,0,38.744557854504926,-9.148281886611231,0,44838
Ron Bealer,1,0,38.757585753082445,-9.13045893893968,0,49821
Patricia Nieves,0,1,38.73715434313897,-9.144114391860416,0,26122
Mary Cockrell,0,1,38.76461925387048,-9.095192670786666,3,11110
Calvin Wolf,1,1,38.74592247225019,-9.146965763066286,1,2399
Adina Guetierrez,0,1,38.7260391339518,-9.140209254511324,2,13165
John Nunez,1,0,38.71107883937846,-9.189944632775532,0,46479
William Wells,1,1,38.748141714994645,-9.172993566552332,0,24415
Veronica Crites,0,1,38.73276600806725,-9.183808526283135,1,4286
David Bratt,1,1,38.76398481477358,-9.155412151833705,2,8641
Marie Daniel,0,0,38.74806015489744,-9.173314527343589,0,40626
Stacey Gates,0,1,38.748639138558126,-9.172412783717569,2,11849
Kristina Holmes,0,1,38.78157084454666,-9.11691100604788,0,32995
Dora Roberts,0,0,38.74210466474578,-9.127660559796098,0,33015
Patrick Vassallo,1,1,38.78423231747172,-9.135186997789935,3,12209
